subjectid,gender,height,weight,handedness,age,race
27452,female,167.9,80.5,right,46,white
27453,female,159.8,56.1,left,42,white
27455,female,171.3,52,right,26,black
27459,female,155,57.8,right,29,black
27465,female,158.3,58,right,24,black
27467,female,154,61.2,left,19,asian
27468,female,154.1,58.5,right,47,asian
27469,female,162.2,87.5,right,41,white
27470,female,179.3,77.3,right,42,native_american
27472,female,171.3,75.5,right,30,black
27473,female,160.3,67.8,right,29,white
27474,female,171.1,88.8,right,45,black
27475,female,164.1,66.5,right,23,white
27476,female,149.4,58,right,40,hispanic
27477,female,167.2,66.5,left,19,white
27479,female,161.6,64.9,right,19,white
27481,female,158.5,67.3,right,25,hispanic
27482,female,161.2,74.4,right,49,white
27484,female,166.3,57.6,left,41,white
27612,female,165.6,73.5,right,43,white
27616,female,159.8,63.6,right,37,white
27618,female,154.5,43.2,right,24,black
27620,female,163.4,74.7,left,23,white
27621,female,170.4,66.9,right,34,black
27623,female,166.4,82.6,right,43,hispanic
27624,female,152.2,57.8,right,27,hispanic
27625,female,164.6,63.7,right,30,white
27629,female,155.7,75.8,right,36,white
27630,female,162.5,59.4,left,31,white
27632,female,167.1,87.2,right,37,black
27636,female,153.5,69.3,left,42,black
27838,female,159.1,50,left,34,white
27839,female,156.7,56.7,right,27,hispanic
27840,female,154,58.9,left,27,white
27841,female,157.3,64,right,30,hispanic
27846,female,163.7,68.3,right,21,black
27848,female,160.4,56.6,right,42,white
27849,female,174,63.2,right,28,black
28086,female,156.3,59.1,right,27,black
28087,female,177.3,76,right,21,white
28088,female,167.2,66.4,right,25,white
28089,female,156.4,65.8,right,24,hispanic
28090,female,160,71,left,21,white
28091,female,158.6,55.1,right,20,black
28093,female,156.6,59.3,right,23,hispanic
28094,female,168.3,66.1,right,24,white
28095,female,161.3,65.8,right,27,white
28096,female,157.2,63.4,right,27,white
28097,female,158.4,48,right,24,white
28098,female,170.6,66,right,21,white
28099,female,162,60.1,right,32,white
28153,female,164,54.6,right,30,black
28154,female,171.1,116.6,right,31,black
28156,female,164.1,79.3,right,21,black
28157,female,156.7,45.4,right,23,white
28158,female,162.9,49.9,right,22,black
28159,female,147.9,35.8,right,21,hispanic
28160,female,166.3,70,right,25,black
28161,female,174.9,77,right,22,black
28162,female,159.2,64.9,right,40,white
28163,female,159.1,55,right,21,white
28164,female,171,87.5,right,21,black
28165,female,168.4,76.8,right,26,black
28167,female,162.5,76.3,right,22,black
28168,female,166.6,65,right,28,hispanic
28169,female,157.6,55.5,right,20,white
28170,female,168.5,75.5,right,22,white
28171,female,162.9,54.8,right,24,asian
28172,female,163.7,70.5,right,25,black
28174,female,159.7,54.8,right,21,white
28175,female,167.6,76.3,left,24,black
28176,female,167.2,78.4,right,31,black
28177,female,170.7,69.8,right,32,white
28178,female,164.9,65,right,24,white
28179,female,161.5,79.4,right,20,white
28180,female,162.9,89.7,right,23,white
28181,female,161.5,52.5,right,20,white
28182,female,153.7,77.2,right,20,hispanic
28239,female,166.3,65.7,right,22,asian
28240,female,158.2,53.7,right,21,hispanic
28241,female,149.9,66.7,right,41,hispanic
28242,female,177.1,83.3,right,25,white
28244,female,154.5,59.9,right,27,hispanic
28245,female,160.3,64.9,right,31,hispanic
28246,female,158,78.8,right,24,hispanic
28247,female,160.8,75.2,right,23,asian
28248,female,156.1,64.3,right,31,pacific_islander
28249,female,164.2,61.3,right,21,asian
28250,female,160,84.7,left,20,pacific_islander
28252,female,159.1,68.7,right,28,black
28253,female,169.7,69.7,right,37,white
28254,female,169.1,60.2,right,30,white
28255,female,156.3,63.1,right,28,white
28256,female,159.8,95.2,right,42,white
28257,female,163.1,51.3,right,20,white
28258,female,164.8,69.4,right,23,white
28259,female,149.6,50.9,right,21,hispanic
28260,female,152.2,52,left,21,black
28261,female,176.9,88.9,right,31,black
28262,female,176.1,78.5,right,36,black
28263,female,161.8,67.8,left,21,white
28264,female,161.2,64.4,right,27,white
28265,female,165.3,65.7,right,26,white
28266,female,159.8,66.1,right,42,black
28267,female,177,92.5,right,29,white
28268,female,156.6,61.1,right,50,white
28269,female,166.8,61.1,right,39,native_american
28270,female,161.4,79.7,right,27,black
28271,female,167.3,68.2,right,38,white
28272,female,158.8,48.9,right,19,white
28273,female,153.4,66.9,right,40,black
28274,female,149,61.7,right,24,black
28275,female,161.1,70.6,right,34,black
28276,female,159.9,61.1,right,29,black
28278,female,164.5,66.2,right,36,white
28279,female,157.1,53.2,right,39,white
28280,female,165.7,61.6,right,29,white
28281,female,164.1,73.7,right,31,white
28282,female,171,65.7,right,35,white
28283,female,167.4,67.1,right,27,white
28284,female,156.1,83.1,right,54,white
28285,female,166.4,86.6,right,49,white
28286,female,174.3,105.4,right,31,white
28287,female,168.1,92,right,31,black
28288,female,149.8,61.7,right,28,black
28290,female,159.5,77.2,right,42,black
28291,female,177.1,77.7,right,43,white
28292,female,158.5,80.2,right,31,black
28293,female,181.9,95.3,right,37,black
28294,female,168.3,87,right,36,hispanic
28295,female,168.6,73,right,23,white
28296,female,170.3,87.7,right,28,black
28297,female,170.7,82.3,right,40,black
28298,female,167.8,83.1,right,38,black
28300,female,164.6,59.9,right,28,black
28301,female,167.6,72.5,right,38,black
28302,female,170.3,63,left,28,black
28303,female,160.9,62.3,right,29,black
28304,female,163.6,82.1,right,28,black
28305,female,162.5,62.4,right,31,black
28307,female,161.5,56.7,right,42,white
28309,female,160.3,67.5,right,46,hispanic
28310,female,164.1,62.3,right,27,black
28311,female,169.7,64.4,right,30,black
28312,female,157.1,62.6,left,27,black
28313,female,154.8,71.3,right,28,black
28499,female,163.3,63,left,27,white
28500,female,166.7,82,right,23,white
28501,female,158.4,76.2,left,25,white
28502,female,164.2,69.7,right,24,white
28503,female,173.6,91,right,22,white
28504,female,167.1,80.1,right,24,white
28505,female,159.5,68.3,left,21,black
28506,female,171.6,76.9,right,22,white
28508,female,157.4,60.1,right,19,white
28512,female,161,82.1,left,27,white
28513,female,164.3,84.2,right,37,white
28514,female,169.7,79.1,right,21,white
28515,female,150.1,57.5,right,21,hispanic
28517,female,163.2,56.8,right,33,white
28518,female,165.4,72,right,37,white
28519,female,157.1,52.1,right,24,white
28520,female,159.6,68.9,left,23,white
28521,female,158.9,65.2,right,22,white
28522,female,165,82.7,right,43,white
28523,female,161.1,66.2,right,29,white
28524,female,163.2,71.5,right,44,white
28561,female,172.9,97.3,right,35,white
28562,female,153.3,45,right,19,black
28563,female,161.1,50.4,right,20,asian
28564,female,165,57.7,right,24,black
28565,female,147.3,56.2,right,22,black
28566,female,170,72.8,right,25,black
28567,female,169.2,72.2,right,20,white
28568,female,161.1,56,right,27,black
28569,female,173.4,82.4,right,19,white
28570,female,169.2,82.5,right,20,black
28571,female,164.7,99.5,right,28,black
28572,female,159.9,98.8,right,38,black
28573,female,161.4,81.5,right,53,black
28574,female,154.9,72.3,right,23,black
28589,female,163.4,73.6,right,29,white
28590,female,176,69.8,right,21,white
28591,female,168.3,76.6,right,23,white
28592,female,161.8,65.1,right,23,white
28593,female,156.5,51.8,right,34,white
28594,female,159.2,54.9,right,23,white
28595,female,163.6,57.6,right,22,white
28596,female,153.8,58.3,right,22,white
28597,female,164.8,67,right,24,white
28598,female,164.5,63.1,right,24,white
28599,female,162.3,62.7,right,25,white
28600,female,161.1,67.6,right,21,white
28601,female,160.2,53.4,right,24,white
28602,female,167,74.8,right,24,white
28603,female,164.3,64.4,right,23,white
28604,female,162.8,67.7,right,23,white
28605,female,157.5,62,right,22,white
28606,female,161.3,53.6,right,20,white
28607,female,159.8,59.9,right,23,white
28608,female,161,64.4,right,23,white
28609,female,159.7,53.6,right,26,white
28611,female,159,88.2,right,40,black
28612,female,168.8,64.6,right,24,black
28613,female,150.2,66.2,right,30,black
28614,female,159.3,69.8,right,21,black
28615,female,160.7,67.7,right,20,white
28616,female,162.5,58.6,left,23,white
28679,female,152.5,52.6,right,23,white
28680,female,156.3,56.4,right,27,white
28681,female,173.4,76.5,right,25,white
28682,female,173.4,87.1,right,26,black
28683,female,172.8,68.2,left,35,asian
28684,female,166.1,62.9,right,24,white
28685,female,170.3,56.8,right,28,white
28686,female,170.2,68,right,20,white
28687,female,177.2,66.9,right,32,white
28688,female,162.6,71.2,right,38,white
28689,female,166.1,78.1,right,32,hispanic
28691,female,154.9,67.5,right,40,black
28692,female,163.4,66.3,right,28,white
28693,female,166.1,79.3,right,25,white
28694,female,156.4,60.4,right,29,white
28695,female,166.4,73.2,right,33,white
28698,female,155.3,71.2,right,50,white
28720,female,170,72.2,right,37,black
28721,female,154.2,61,right,27,black
28722,female,174.3,81.7,right,34,black
28723,female,162.3,79.9,right,22,black
28724,female,159,60.2,right,20,black
28725,female,160.4,58.4,right,23,hispanic
28726,female,162.7,60.1,left,26,black
28728,female,171.8,83.4,left,24,black
28729,female,170.5,97.3,right,23,black
28730,female,156.1,55.7,right,25,asian
28731,female,166.1,55.3,right,25,black
28732,female,162,52.6,right,25,black
28733,female,166,61.4,right,25,black
28734,female,169.7,89.4,right,25,black
28735,female,169.9,89.3,right,23,black
28736,female,174,70.2,right,21,white
28737,female,170.1,73.8,right,48,white
28738,female,170.7,60.1,right,22,black
28739,female,156,78.2,right,33,white
28740,female,148.3,44.2,right,26,hispanic
28742,female,158.7,47.6,right,22,pacific_islander
28743,female,157.9,64.2,right,27,black
28745,female,165.9,73.7,left,21,asian
28746,female,168.4,77.6,right,27,black
28747,female,159.3,62,right,27,hispanic
28748,female,158.9,64.6,right,25,black
28749,female,168.3,69.7,right,20,white
28750,female,170.4,72.4,right,28,white
28751,female,173.6,69.7,right,47,white
28766,female,163.3,62,right,26,black
28816,female,172.4,88.4,right,44,black
28817,female,148.7,71.2,right,47,white
28818,female,156,68.4,right,50,white
28819,female,156.1,62.3,left,43,white
28820,female,161.8,61.4,right,28,white
28821,female,160.4,55.1,right,24,white
28822,female,165.8,112.1,right,43,black
28824,female,165.8,74.9,right,35,white
28825,female,159.1,70.9,right,25,white
28826,female,163.8,58.8,right,31,white
28827,female,175.1,87.6,right,21,black
28828,female,158.7,59.7,right,20,white
28829,female,154,68,right,27,white
28830,female,157.6,70.7,right,22,white
28832,female,173.7,68.6,right,30,white
28833,female,157.3,62.4,right,27,hispanic
28834,female,162.2,61,right,40,white
28835,female,158.8,58.2,right,20,white
28836,female,154.8,48.9,right,25,white
28837,female,166.2,69.6,right,25,white
28840,female,171.8,79.5,right,22,hispanic
28841,female,151.9,60,right,29,black
28842,female,157.3,64,right,24,white
28843,female,156.6,71.2,right,39,white
28844,female,152.9,47.5,left,25,pacific_islander
28845,female,158.5,73.5,right,26,white
28847,female,161.1,54.6,right,23,white
28848,female,161,56.2,right,21,white
28849,female,154.1,58.2,right,22,white
28850,female,176.6,81.2,right,21,black
28851,female,162.6,51.8,right,30,white
28852,female,164.4,52.3,right,27,white
28853,female,167.9,75.6,right,26,black
28854,female,174.3,67.4,right,24,white
28855,female,165.8,55.2,right,22,white
28856,female,161,69,right,21,white
28857,female,167.5,63.6,right,27,white
28951,female,163.7,64.1,right,32,white
28958,female,162.8,70.1,right,20,white
28959,female,164.5,79.3,right,22,white
28960,female,159.5,66,right,24,native_american
28961,female,173.1,93.1,right,23,white
29013,female,156.7,66.1,right,24,white
29014,female,162.8,51,right,28,hispanic
29016,female,168.8,68.6,right,21,white
29017,female,170.6,83.9,left,42,white
29018,female,154.3,65.2,right,28,black
29019,female,166.5,92,right,27,white
29021,female,169,66.7,right,22,white
29022,female,147.1,46.4,right,24,white
29023,female,161.6,62.7,right,24,white
29025,female,175.3,59.3,right,28,white
29026,female,162.6,50.8,right,32,white
29027,female,169.8,72.7,right,29,pacific_islander
29067,female,154.5,58.3,right,42,white
29069,female,175.9,66.9,right,23,white
29070,female,173.2,84.2,right,43,white
29071,female,158.7,60.1,right,32,white
29072,female,160.5,60.9,right,27,white
29100,female,153,68.7,right,29,white
29106,female,159.8,54.9,right,28,white
29120,female,152.4,45.2,left,20,native_american
29121,female,168.3,83.5,right,24,white
29122,female,157.7,64.1,right,21,black
29124,female,158.3,58.8,right,36,white
29125,female,158.2,56.3,right,30,white
29127,female,156.9,70.2,right,34,white
29129,female,165.1,77.9,right,24,black
29284,female,146.3,62.6,right,20,asian
29285,female,165.9,99.2,left,24,white
29286,female,159.6,62.6,left,23,white
29287,female,160,71.3,right,28,white
29289,female,155.7,52.8,right,28,black
29290,female,156.5,55.2,right,23,hispanic
29291,female,152.5,62.2,right,21,hispanic
29292,female,161.3,61.2,right,21,native_american
29293,female,167.4,52.9,right,22,white
29294,female,161.4,74.8,right,29,white
29295,female,155.8,58.2,right,29,white
29296,female,177.4,79,right,28,white
29298,female,163.3,61.8,right,20,white
29299,female,161.1,71.6,right,28,native_american
29337,female,176.8,69.2,left,21,white
29338,female,157.8,63.5,right,28,white
29367,female,161.9,70.4,right,22,black
29368,female,168.1,66.8,right,21,white
29369,female,161.3,53.5,right,22,white
29370,female,157.5,61.5,right,23,white
29371,female,164.8,75.1,right,24,black
29372,female,159,54.6,right,20,black
29373,female,160.9,69.5,either,25,white
29374,female,162.5,77.3,right,31,black
29375,female,167.6,75.1,right,41,black
29376,female,162.3,70,right,27,white
29377,female,161.2,50.2,right,26,black
29378,female,172,71.7,right,42,white
29379,female,156.7,64.4,left,23,black
29380,female,177,107.2,right,24,black
29381,female,166.8,94,right,35,black
29382,female,158.8,76.4,right,29,black
29383,female,161.6,89.7,right,53,black
29384,female,159.3,77.7,right,44,black
29385,female,157.2,49.7,right,20,white
29386,female,167.4,66.2,right,21,black
29387,female,165.2,69.6,right,29,white
29388,female,166.4,84.4,right,26,white
29389,female,169.1,64.7,right,20,white
29390,female,165.7,78,right,25,black
29391,female,170.4,77.3,right,24,black
29392,female,165.4,73.4,right,21,white
29393,female,157.8,69.5,right,46,white
29394,female,164.5,70.7,left,26,hispanic
29395,female,163.1,93.6,right,22,black
29396,female,156.1,85.7,right,31,black
29397,female,151.6,57.3,either,26,black
29398,female,174.9,67.6,right,25,white
29399,female,171.5,85.5,right,22,white
29400,female,160,54.9,right,20,white
29401,female,168.3,58.8,right,22,white
29402,female,155.7,71.5,right,25,white
29404,female,154.8,58,right,45,black
29405,female,171.4,69.7,right,39,white
29406,female,164.9,68.5,right,35,white
29407,female,152.8,58.6,right,32,white
29408,female,159.6,84.2,right,54,white
29409,female,165.8,90.9,right,35,black
29410,female,170.1,104.7,right,55,black
29455,female,168.3,66.3,right,42,black
29456,female,163.4,76.6,left,39,native_american
29459,female,169.5,71.5,right,22,black
29461,female,154.8,59.1,right,37,white
29462,female,158.7,66.5,right,37,hispanic
29463,female,154.9,67.6,right,45,hispanic
29464,female,160.6,79.2,right,33,hispanic
29465,female,150.8,65.2,right,40,hispanic
29466,female,173.3,75.3,right,25,black
29467,female,156,51.7,right,23,hispanic
29468,female,173.9,86.5,right,36,black
29469,female,162.9,73.2,right,39,black
29470,female,160.9,74.1,right,46,black
29471,female,174,90.6,right,56,white
29472,female,167.8,84.5,right,34,black
29473,female,154.5,63.1,right,40,black
29474,female,180.9,89.8,right,38,black
29475,female,176.4,97,right,49,hispanic
29476,female,160.6,66.3,right,32,hispanic
29477,female,156.7,59.4,right,31,hispanic
29478,female,159.4,65.7,right,27,hispanic
29479,female,158.7,78.6,right,40,white
29481,female,157.3,52,right,35,white
29482,female,162.4,64.1,left,32,hispanic
29483,female,163.5,79.8,right,40,white
29484,female,158,74,right,38,white
29485,female,169.1,64.1,right,41,white
29486,female,165.6,80.3,right,27,white
29487,female,161.5,71.4,left,38,hispanic
29488,female,174.9,92.4,right,32,black
29489,female,156.1,66.8,right,52,hispanic
29490,female,167.4,67.8,right,33,black
29491,female,172.1,57.7,right,34,black
29492,female,170.4,68.7,right,44,white
29493,female,163.6,75.8,left,26,white
29494,female,158.3,65.2,right,41,hispanic
29495,female,160.4,69.9,right,30,white
